filename	url	temas	por	fecha	tipo_documento	largo_caracteres
file01374.txt	https://ciperchile.cl/2012/12/06/crisis-en-la-u-pedro-de-valdivia-como-ayudo-la-red-de-empresas-de-angel-maulen-a-conseguir-la-acreditacion/	Educación	Tabatha Guerra	06.12.2012	Investigación	32379
file01375.txt	https://ciperchile.cl/2012/12/06/freirina-dos-nuevos-estudios-cuestionan-calidad-de-las-aguas-que-beben-los-cerdos-de-agrosuper/	Agrosuper;Agua;Freirina;Medio Ambiente	Paulette Desormeaux y Pedro Ramírez	06.12.2012	Investigación	18285
file01376.txt	https://ciperchile.cl/2012/12/10/las-pruebas-que-confirman-la-venta-de-acreditaciones-a-universidades-privadas/	Educación	Mónica González y Juan Andrés Guzmán	10.12.2012	Investigación	29387
file01377.txt	https://ciperchile.cl/2012/12/12/el-maltrato-infantil-no-puede-ser-motivo-de-fama/		CIPER	12.12.2012	Opinión del lector	2426
file01378.txt	https://ciperchile.cl/2012/12/12/torres-gemelas-a-la-chilena/		Magdalena Morel	12.12.2012	Opinión	7403
file01379.txt	https://ciperchile.cl/2012/12/13/cna-los-metodos-de-presion-que-uso-eugenio-diaz-para-acreditar-universidades/	Educación	Mónica González y Juan Andrés Guzmán	13.12.2012	Investigación	34503
file01380.txt	https://ciperchile.cl/2012/12/13/jorge-selume-eugenio-diaz-%e2%80%9cactuaba-como-un-operador-politico%e2%80%9d-de-las-universidades-privadas/	Educación	Mónica González	13.12.2012	Actualidad	22911
file01381.txt	https://ciperchile.cl/2012/12/14/%e2%80%9cministra-matthei-no-somos-violentistas%e2%80%9d/	Agrosuper;Freirina	Pedro Santander M.	14.12.2012	Opinión	7625
file01382.txt	https://ciperchile.cl/2012/12/14/ciper-obtiene-reconocimientos-por-reportajes-sobre-pobreza-y-medio-ambiente/	Periodismo;Premios	CIPER	14.12.2012	Blog	10943
file01383.txt	https://ciperchile.cl/2012/12/14/perdonanos-karen/	Derechos Humanos;Justicia	Pablo Contreras	14.12.2012	Opinión	4058
file01384.txt	https://ciperchile.cl/2012/12/17/dunas-de-cocon-y-colegio-universitario-ingles-dos-casos-de-avidez-inmobiliaria/		Patricio Herman	17.12.2012	Opinión	12733
file01385.txt	https://ciperchile.cl/2012/12/17/el-acto-reparatorio-pendiente-igualdad-de-genero-para-la-tuicion-de-los-hijos/		Daniel Sepúlveda Voullième	17.12.2012	Opinión	8465
file01386.txt	https://ciperchile.cl/2012/12/19/chile-desigualmente-deprimido/	Salud	Álvaro Jiménez Molina y Macarena Orchard Rieiro	19.12.2012	Opinión	11372
file01387.txt	https://ciperchile.cl/2012/12/20/u-autonoma-la-trama-que-le-permitio-conseguir-cinco-anos-de-acreditacion/	Educación	Pilar Rodríguez y Tabatha Guerra	20.12.2012	Investigación	25769
file01388.txt	https://ciperchile.cl/2012/12/26/pronto-nos-van-a-llamar-a-%e2%80%9cenfrentar-a-la-derecha%e2%80%9d/	Educación	Andrés Fielbaum	26.12.2012	Opinión	14366
file01389.txt	https://ciperchile.cl/2012/12/27/%e2%80%9cculpables-son-los-duenos-de-la-u-del-mar-pero-el-responsable-es-el-estado%e2%80%9d/	Educación	Tabatha Guerra	27.12.2012	Actualidad	12073
file01390.txt	https://ciperchile.cl/2012/12/27/la-larga-batalla-para-llevar-al-tribunal-constitucional-la-eleccion-del-alcalde-de-traiguen/	Elecciones;Política;Traiguen	Francisca Miranda y Pedro Ramírez	27.12.2012	Investigación	22794
file01391.txt	https://ciperchile.cl/2012/12/28/la-u-del-mar-y-la-generacion-estafada/	Educación;Universidad del Mar	Nicolás Grau	28.12.2012	Opinión	8203
file01392.txt	https://ciperchile.cl/2012/12/28/las-investigaciones-de-ciper-que-marcaron-el-2012/		CIPER	28.12.2012	Blog	23848
file01393.txt	https://ciperchile.cl/2013/01/04/administradores-publicos-acusan-%e2%80%9cvicios%e2%80%9d-en-revalidacion-de-titulo-concedida-por-la-u-de-chile/		CIPER	04.01.2013	Opinión del lector	8995
file01394.txt	https://ciperchile.cl/2013/01/07/%c2%bfsubsidio-publico-para-construir-la-autopista-vespucio-oriente/		Patricio Herman	07.01.2013	Opinión	10766
file01395.txt	https://ciperchile.cl/2013/01/07/contraloria-confirma-conflicto-de-interes-de-jefes-del-sii-en-el-%e2%80%9cperdonazo%e2%80%9d-a-jonhson%e2%80%99s/	Impuestos;Sii	Pedro Ramírez y Paulette Desormeaux	07.01.2013	Investigación	32743
file01396.txt	https://ciperchile.cl/2013/01/09/cortes-de-calle-malos-cortes-de-calle-buenos/		Domingo Lovera Parmo	09.01.2013	Opinión	5287
file01397.txt	https://ciperchile.cl/2013/01/09/disparidad-selectiva-de-criterios-frente-a-las-muertes-en-vilcun-y-en-la-pintana/		CIPER	09.01.2013	Opinión del lector	6448
file01398.txt	https://ciperchile.cl/2013/01/10/como-y-por-que-el-lobby-no-esta-regulado-en-chile/	Política	Renato Garín	10.01.2013	Opinión	24062
file01399.txt	https://ciperchile.cl/2013/01/10/el-conflicto-en-la-araucania-y-el-deficit-de-la-inteligencia/	araucanía;Política	Jorge Burgos	10.01.2013	Opinión	4588
file01400.txt	https://ciperchile.cl/2013/01/10/los-pacientes-pobres-costearan-la-certificacion-de-calidad-de-los-medicamentos-genericos-en-chile/	bioequivalencia;Salud	Rodrigo Martínez Peric	10.01.2013	Opinión	8842
file01401.txt	https://ciperchile.cl/2013/01/11/mecanicos-de-mantenimiento-aeronautico-de-sky-airlines-cumplen-11-dias-en-huelga-legal/		CIPER	11.01.2013	Opinión del lector	4876
file01402.txt	https://ciperchile.cl/2013/01/14/algunos-mitos-que-impiden-construir-con-justicia-en-nuestras-ciudades/	Inmobiliarias;Vivienda	Matías Garretón	14.01.2013	Opinión	14606
file01403.txt	https://ciperchile.cl/2013/01/14/el-profe/		CIPER	14.01.2013	Opinión del lector	3116
file01404.txt	https://ciperchile.cl/2013/01/14/los-matte-se-ahorraron-7080-millones-en-contribuciones-por-terreno-en-la-dehesa/	Impuestos;Urbanismo	CIPER	14.01.2013	Investigación	7329
file01405.txt	https://ciperchile.cl/2013/01/14/seguridad-ciudadana-derechos-humanos-y-la-deuda-historica-con-el-pueblo-mapuche/	araucanía;Política	Judith Schönsteiner	14.01.2013	Opinión	6178
file01406.txt	https://ciperchile.cl/2013/01/15/la-nube-negra-que-cubre-a-san-alfonso-del-mar/	Contaminación;Corrupción;Inmobiliarias;Medio Ambiente;Municipalidades	Gustavo Villarrubia y Juan Pablo Figueroa	15.01.2013	Investigación	54330
file01407.txt	https://ciperchile.cl/2013/01/15/u-del-mar-y-el-derrumbe-del-modelo-que-ignora-la-investigacion-cientifica/	Educación;Universidades	Pablo Astudillo Besnier y Carlos Blondel Buijuy (www.mascienciaparachile.cl)	15.01.2013	Opinión	10494
file01408.txt	https://ciperchile.cl/2013/01/16/crisis-de-legitimidad-en-la-educacion-superior-tiempo-de-interrogantes/	Educación	Fundación Generación Empresarial	16.01.2013	Opinión	5363
file01409.txt	https://ciperchile.cl/2013/01/17/el-%e2%80%9cpotrero%e2%80%9d-de-los-matte-en-un-sector-urbano-de-la-dehesa/	Urbanismo	Patricio Herman	17.01.2013	Opinión	11210
file01410.txt	https://ciperchile.cl/2013/01/17/formalizan-a-ejecutivos-de-cencosud-por-comercializar-mercaderia-internada-como-%e2%80%9cayuda-humanitaria%e2%80%9d-tras-el-terremoto/	Retail;Terremoto;Tsunami	Juan Pablo Echenique y Tania Araya	17.01.2013	Investigación	12431
file01411.txt	https://ciperchile.cl/2013/01/17/incidente-en-vuelo-lan-punta-cana-%e2%80%93-santiago/		CIPER	17.01.2013	Opinión del lector	3232
file01412.txt	https://ciperchile.cl/2013/01/18/avion-sky-que-estrello-su-ala-en-la-pista-de-la-serena-dgac-concluye-que-fue-un-error-de-la-tripulacion/	Aviones	Josefina Muñoz	18.01.2013	Actualidad	7845
file01413.txt	https://ciperchile.cl/2013/01/18/subvencion-para-la-clase-media-un-retroceso-para-la-calidad-y-equidad-de-la-educacion/	Educación	Gonzalo Muñoz Stuardo	18.01.2013	Opinión	7711
file01414.txt	https://ciperchile.cl/2013/01/22/adopcion-en-haiti-la-estremecedora-odisea-de-tres-familias-chilenas-para-traer-a-sus-hijas/	Adopción;Fundación Familias Multicolor;Haití	Francisca Miranda y Pilar Palacios	22.01.2013	Investigación	75863
file01415.txt	https://ciperchile.cl/2013/01/24/%e2%80%9cen-la-cna-sabian-que-varias-universidades-privadas-facilitan-el-lucro-de-sus-socios-controladores%e2%80%9d/	CNA;Educación	Juan Andrés Guzmán	24.01.2013	Actualidad	23620
file01416.txt	https://ciperchile.cl/2013/01/24/%e2%80%9clos-prestamos-sin-intereses-provocaron-dano-patrimonial-a-las-utilidades-de-la-ust%e2%80%9d/	CNA;Educación	Pilar Rodríguez	24.01.2013	Actualidad	15177
file01417.txt	https://ciperchile.cl/2013/01/24/lucro-en-la-universidad-santo-tomas-los-prestamos-por-13-mil-millones-que-el-mineduc-obvio/	CNA;Educación	Juan Andrés Guzmán y Pilar Rodríguez	24.01.2013	Investigación	26158
file01418.txt	https://ciperchile.cl/2013/01/24/renovando-el-sistema-de-acreditacion-de-la-educacion-superior/	CNA;Educación	Juan Eduardo García-Huidobro S.	24.01.2013	Opinión	7694
file01419.txt	https://ciperchile.cl/2013/01/25/caballo-%e2%80%9cdesaparece%e2%80%9d-desde-las-pesebreras-de-carabineros-en-talca/		CIPER	25.01.2013	Opinión del lector	10467
file01420.txt	https://ciperchile.cl/2013/01/28/chile-ingresos-de-pais-desarrollado-y-salud-oral-tercermundista/	Salud	María José Monsalves	28.01.2013	Opinión	10249
file01421.txt	https://ciperchile.cl/2013/01/30/%c2%bfchile-avanza-de-espaldas-a-la-ciencia/	Ciencia;Educación	Pablo Astudillo Besnier y Carlos Blondel Buijuy (www.mascienciaparachile.cl)	30.01.2013	Opinión	12372
file01422.txt	https://ciperchile.cl/2013/01/31/aciertos-y-vacios-de-la-propuesta-oficial-para-enfrentar-la-carencia-de-una-politica-urbana/	Políticas Públicas;Urbanismo	Matías Garretón	31.01.2013	Opinión	13589
file01423.txt	https://ciperchile.cl/2013/01/31/las-modificaciones-al-plan-regulador-que-triplicaron-el-valor-del-terreno-que-pereira-arrienda-a-cencosud-en-las-condes/	Contraloría;Impuestos;Retail;Sii	Juan Pablo Figueroa y Josefina Court	31.01.2013	Investigación	21205
file01424.txt	https://ciperchile.cl/2013/02/01/ministerio-de-educacion-pone-la-lapida-sobre-la-universidad-del-mar/	Educación;Universidad del Mar	CIPER	01.02.2013	Actualidad	11234
file01425.txt	https://ciperchile.cl/2013/02/05/a-tres-anos-del-terremoto-y-maremoto-las-%e2%80%9ccausas-raiz%e2%80%9d-de-los-desastres/	Desastres naturales;Terremoto	Vicente Sandoval Henríquez	05.02.2013	Opinión	10000
file01426.txt	https://ciperchile.cl/2013/02/05/las-razones-por-las-que-carabineros-corto-los-contratos-con-mellafe-y-salas-adexus-s-a-y-elsag-datamat/	Carabineros	Gustavo Villarrubia	05.02.2013	Actualidad	20934
file01427.txt	https://ciperchile.cl/2013/02/05/los-%e2%80%9csobreprecios%e2%80%9d-y-contratos-de-palabra-que-provocaron-la-salida-del-tercer-hombre-de-carabineros/	Carabineros	Gustavo Villarrubia	05.02.2013	Investigación	27499
file01428.txt	https://ciperchile.cl/2013/02/06/ya-nadie-llorara-por-ti-kapuscinski/		CIPER	06.02.2013	Blog	15949
file01429.txt	https://ciperchile.cl/2013/02/07/%e2%80%9cdrones%e2%80%9d-y-el-respeto-a-la-constitucion-el-%e2%80%9cterror%e2%80%9d-que-cae-del-cielo/		Patricio Zamorano	07.02.2013	Opinión	5814
file01430.txt	https://ciperchile.cl/2013/02/07/%e2%80%9cel-que-ha-pensado-alguna-vez-que-esto-es-para-hacerse-rico-esta-absolutamente-equivocado%e2%80%9d/		Francisca Miranda	07.02.2013	Actualidad	28179
file01431.txt	https://ciperchile.cl/2013/02/07/adopcion-en-haiti-ii-la-increible-historia-de-fundacion-familias-multicolor-y-sus-dos-directoras/	Adopción;Fundación Familias Multicolor;Haití;Sename	Francisca Miranda y Pilar Palacios	07.02.2013	Investigación	44059
file01432.txt	https://ciperchile.cl/2013/02/07/una-nueva-denuncia-de-abuso-sexual-infantil-desnuda-la-falta-de-proteccion-integral-de-los-derechos-del-nino/	Abuso Sexual	Arturo Latorre Tarragó	07.02.2013	Opinión	6292
file01433.txt	https://ciperchile.cl/2013/02/11/colapso-hidrico-de-chile-cronica-de-un-desastre-anunciado/		CIPER	11.02.2013	Opinión del lector	6930
file01434.txt	https://ciperchile.cl/2013/02/12/18-colegios-subvencionados-cerrados-por-el-ministro-beyer-aun-siguen-funcionando/	Educación	Josefina Muñoz	12.02.2013	Investigación	20570
file01435.txt	https://ciperchile.cl/2013/02/13/%e2%80%9cel-cambio-de-la-paa-a-psu-fue-liderado-por-gente-con-militancia-politica-pero-nadie-experto-en-evaluacion-ni-en-educacion%e2%80%9d/	Educación	Juan Andrés Guzmán	13.02.2013	Actualidad	14096
file01436.txt	https://ciperchile.cl/2013/02/13/psu-la-crisis-que-se-oculto/	Educación	Juan Andrés Guzmán	13.02.2013	Investigación	21911
file01437.txt	https://ciperchile.cl/2013/02/14/las-claves-de-la-destitucion-de-lugo-en-paraguay-los-eeuu-y-el-impeachment/	Fernando Lugo;Paraguay;Política	Natalia Viana, Agência Pública	14.02.2013	Investigación	37841
file01438.txt	https://ciperchile.cl/2013/02/19/un-nuevo-lucro-la-desafectacion-de-areas-verdes/	Urbanismo	Patricio Herman	19.02.2013	Opinión	10924
file01439.txt	https://ciperchile.cl/2013/02/20/historico-fallo-en-colombia-sobre-restitucion-de-tierras-usurpadas-por-paramilitares/	Colombia;Internacional	CIPER	20.02.2013	Actualidad	9771
file01440.txt	https://ciperchile.cl/2013/02/21/abogado-de-colonia-dignidad-es-nombrado-por-ministro-de-justicia-notario-de-castro/	Colonia Dignidad;Justicia	Gustavo Villarrubia	21.02.2013	Investigación	16929
file01441.txt	https://ciperchile.cl/2013/02/21/humedal-de-huentelauquen-en-peligro-por-mortandad-de-peces-y-proyecto-minero/		CIPER	21.02.2013	Opinión del lector	5402
file01442.txt	https://ciperchile.cl/2013/02/21/mexico-crisis-de-desapariciones-forzadas/	Derechos Humanos;México	José Miguel Vivanco, Director para las Américas de Human Rights Watch	21.02.2013	Opinión	11261
file01443.txt	https://ciperchile.cl/2013/02/22/%c2%a1arde-rodelillo-la-tarea-que-urge/	Arquitectura;Política;Urbanismo	Miguel Lawner	22.02.2013	Opinión	5533
file01444.txt	https://ciperchile.cl/2013/02/22/the-guardian-informe-ocde-sobre-evasion-tributaria-internacional-senala-que-el-tercer-mayor-inversor-en-chile-es-bermuda/	Impuestos;Política	The Guardian	22.02.2013	Investigación	6435
file01445.txt	https://ciperchile.cl/2013/02/26/gestion-de-desastres-naturales-en-chile-como-evaluar-correctamente-la-reconstruccion-tras-el-27f/		Daniela Ejsmentewicz Cáceres, Mathieu Gonzalez-Pauget y Jorge Ossandón Rosales (*)	26.02.2013	Opinión	23421
file01446.txt	https://ciperchile.cl/2013/02/27/centro-knight-abre-convocatoria-para-primer-curso-masivo-y-abierto-en-linea-en-espanol/		CIPER	27.02.2013	Blog	4801
file01447.txt	https://ciperchile.cl/2013/02/28/especulacion-inmobiliaria-tras-el-27f-la-erradicacion-forzada-de-los-vecinos-de-la-villa-futuro/	Inmobiliarias;Terremoto	CIPER	28.02.2013	Opinión del lector	16339
file01448.txt	https://ciperchile.cl/2013/02/28/minsal-prepara-el-traspaso-a-entel-por-trato-directo-del-programa-salud-responde/	Salud	Juan Pablo Figueroa	28.02.2013	Investigación	27952
file01449.txt	https://ciperchile.cl/2013/02/28/universidad-bajo-sospecha-de-lucro-firma-convenio-con-mineduc-para-recibir-a-alumnos-de-la-u-del-mar/	Educación	CIPER	28.02.2013	Investigación	7325
file01450.txt	https://ciperchile.cl/2013/02/28/universidades-investigadas-por-lucro-e-irregularidades-cierran-carreras-por-falta-de-postulantes/	CNA;Educación	Gregorio Riquelme y Tabatha Guerra	28.02.2013	Investigación	22952
file01451.txt	https://ciperchile.cl/2013/03/04/%e2%80%9chay-que-sincerar-de-una-vez-por-todas-el-uso-de-misoprostol%e2%80%9d/		Gustavo Villarrubia	04.03.2013	Actualidad	16189
file01452.txt	https://ciperchile.cl/2013/03/04/los-aciertos-y-los-pecados-capitales-del-gobierno-en-educacion/		Gonzalo Muñoz Stuardo	04.03.2013	Opinión	10959
file01453.txt	https://ciperchile.cl/2013/03/04/mal-uso-de-farmaco-abortivo-en-clinica-alemana-provoca-salida-de-uno-de-sus-ginecologos-mas-reputados/		CIPER	04.03.2013	Investigación	34216
file01454.txt	https://ciperchile.cl/2013/03/05/la-historia-del-empresario-penquista-que-se-convirtio-en-obrero-saqueado-el-27f-nunca-recibio-ayuda-y-fue-embargado/	Terremoto	CIPER	05.03.2013	Opinión del lector	19043
file01455.txt	https://ciperchile.cl/2013/03/06/empresa-de-la-universidad-de-harvard-es-procesada-por-tala-ilegal-de-bosque-nativo-en-chiloe/	Empresas;Medio Ambiente	Paulette Desormeaux y Josefina Court	06.03.2013	Investigación	23807
file01456.txt	https://ciperchile.cl/2013/03/07/el-millonario-doble-cobro-que-hizo-salfacorp-por-danos-del-terremoto-en-obras-de-talcahuano/	Empresas;Terremoto;Tsunami	Juan Pablo Figueroa	07.03.2013	Investigación	20202
file01457.txt	https://ciperchile.cl/2013/03/11/corte-de-apelaciones-ratifica-multa-contra-pwc-por-caso-la-polar/	La Polar	Paulette Desormeaux	11.03.2013	Actualidad	23970
file01458.txt	https://ciperchile.cl/2013/03/11/un-buen-tipo-al-rescate-de-los-ideales/		Nissim Sharim	11.03.2013	Opinión	6435
file01459.txt	https://ciperchile.cl/2013/03/11/una-tarea-monumental-conocer-los-ingredientes-de-los-alimentos-que-compramos/		CIPER	11.03.2013	Opinión del lector	9662
file01460.txt	https://ciperchile.cl/2013/03/13/investigacion-de-propublica-revela-estrechos-nexos-economicos-entre-la-industria-farmaceutica-y-medicos-en-ee-uu/		CIPER	13.03.2013	Blog	3849
file01461.txt	https://ciperchile.cl/2013/03/14/caso-johnson%e2%80%99s-la-defensa-de-la-probidad-y-la-funcion-publica/		Juan Apablaza Gallardo	14.03.2013	Opinión	5922
file01462.txt	https://ciperchile.cl/2013/03/15/contraloria-aclara-que-la-responsabilidad-administrativa-de-director-del-sii-en-el-caso-johnson%e2%80%99s-no-esta-zanjada/	Contraloría;Gobierno;Política;Sii	Pedro Ramírez	15.03.2013	Actualidad	9191
file01463.txt	https://ciperchile.cl/2013/03/15/deudas-pendientes-en-derechos-humanos-%e2%80%9caguafiestas%e2%80%9d-del-11-de-marzo/	Derechos Humanos;Política	Alberto Coddou	15.03.2013	Opinión	6226
file01464.txt	https://ciperchile.cl/2013/03/15/nuevo-director-del-hospital-de-melipilla-ha-sido-condenado-en-23-causas-por-cotizaciones-laborales-impagas/	Hospitales;Salud	Gabriel Álvarez	15.03.2013	Actualidad	8722
file01465.txt	https://ciperchile.cl/2013/03/18/ezzati-exculpa-a-brazo-derecho-de-karadima/	Karadima	Pilar Rodríguez	18.03.2013	Investigación	23752
file01466.txt	https://ciperchile.cl/2013/03/18/universidades-privadas-con-mas-recursos-son-las-mas-beneficiadas-con-la-ley-de-donaciones/	Educación;Empresas	Tabatha Guerra y Juan Andrés Guzmán	18.03.2013	Investigación	32125
file01467.txt	https://ciperchile.cl/2013/03/19/por-una-discusion-urbana-para-el-puerto-de-valparaiso/		CIPER	19.03.2013	Opinión del lector	3229
file01468.txt	https://ciperchile.cl/2013/03/22/chile-el-mejor-pais-del-mundo-si-usted-es-un-super-rico/		CIPER	22.03.2013	Actualidad	8093
file01469.txt	https://ciperchile.cl/2013/03/22/trabajadores-sociales-reclaman-que-el-mineduc-no-les-ha-pagado-por-su-trabajo/		CIPER	22.03.2013	Opinión del lector	3696
file01470.txt	https://ciperchile.cl/2013/03/25/la-economia-chilena-como-el-elefante-se-balancea-sobre-la-tela-de-una-arana/	Economía	José Gabriel Palma	25.03.2013	Opinión	16201
file01471.txt	https://ciperchile.cl/2013/03/26/explosivo-aumento-de-la-inconstitucionalidad-con-que-funcionan-las-isapres-en-chile/	Isapres	CIPER	26.03.2013	Opinión del lector	5846
file01472.txt	https://ciperchile.cl/2013/03/28/la-batalla-de-los-alumnos-de-la-u-del-mar-para-salvar-los-documentos-que-prueban-como-se-monto-el-fraude/	Educación;Universidad del Mar	Juan Pablo Figueroa	28.03.2013	Investigación	30121
file01473.txt	https://ciperchile.cl/2013/03/28/la-parte-del-leon-como-los-super-ricos-se-apropian-de-los-ingresos-de-chile/	Pobreza	Ramón E. López, Eugenio Figueroa B. y Pablo Gutiérrez C.	28.03.2013	Opinión	9339
file01474.txt	https://ciperchile.cl/2013/04/01/union-europea-amenazo-con-suspender-la-importacion-de-carne-bovina-chilena-para-proteger-salud-de-sus-consumidores/	Agricultura;Economía;Exportaciones;Salud	CIPER	01.04.2013	Actualidad	12496
file01475.txt	https://ciperchile.cl/2013/04/02/comprueban-peritajes-falsos-de-la-pdi-en-juicios-economicos-de-alto-impacto/	Abogados;Justicia;PDI	Pilar Rodríguez y Paulette Desormeaux	02.04.2013	Investigación	34226
file01476.txt	https://ciperchile.cl/2013/04/02/reajuste-de-precios-de-isapres-una-historia-de-abuso-imposicion-desigualdad-y-lucro/	Isapres;Salud	Pedro Barría Gutiérrez	02.04.2013	Opinión	25231
file01477.txt	https://ciperchile.cl/2013/04/05/encuesta-cide-45-de-jovenes-consultados-piensa-que-la-educacion-superior-deberia-ser-gratuita/	Educación	Leandro Sepúlveda	05.04.2013	Opinión	7270
file01478.txt	https://ciperchile.cl/2013/04/05/impacto-mundial-por-revelaciones-sobre-cuentas-en-paraisos-fiscales/	Impuestos	El Confidencial (en coordinación con ICIJ)	05.04.2013	Investigación	6296
file01479.txt	https://ciperchile.cl/2013/04/05/la-baronesa-thyssen-resuelve-sus-problemas-de-liquidez-en-islas-caiman-sin-pagar-impuestos/	Impuestos	Mar Cabra	05.04.2013	Investigación	6322
file01480.txt	https://ciperchile.cl/2013/04/05/mensaje-de-una-profesora-de-la-u-del-mar-a-la-ministra-del-trabajo/	Educación	CIPER	05.04.2013	Opinión del lector	4260
file01481.txt	https://ciperchile.cl/2013/04/05/quien-es-quien-en-la-trama-de-los-paraisos-fiscales/	Impuestos	El Confidencial (en coordinación con ICIJ)	05.04.2013	Investigación	7165
file01482.txt	https://ciperchile.cl/2013/04/08/declaracion-del-patronato-nacional-de-la-infancia-y-respuesta-de-ciper/		CIPER	08.04.2013	Opinión	9892
file01483.txt	https://ciperchile.cl/2013/04/08/el-fin-del-lucro-y-las-razones-para-dudar-de-la-promesa-de-bachelet/	Educación	Nicolás Grau	08.04.2013	Opinión	9979
file01484.txt	https://ciperchile.cl/2013/04/08/esther-la-hija-de-la-%e2%80%9cgeneracion-v%e2%80%9d-de-colombia/		Ginna Morelos (Colombia)	08.04.2013	Blog	16178
file01485.txt	https://ciperchile.cl/2013/04/08/por-que-es-necesario-in-ministerio-de-ciencia/		Pablo Astudillo Besnier y Carlos Blondel Buijuy (www.mascienciaparachile.cl)	08.04.2013	Opinión	12464
file01486.txt	https://ciperchile.cl/2013/04/09/indap-paga-493-millones-a-empresa-relacionada-con-familiares-de-su-director-nacional-ricardo-ariztia/	Agricultura;Gobierno	Josefina Court y Daniela Yañez	09.04.2013	Investigación	26875
file01487.txt	https://ciperchile.cl/2013/04/09/las-isapres-una-historia-de-mitos-y-juicios-ideologicos/	Isapres	CIPER	09.04.2013	Opinión del lector	20974
file01488.txt	https://ciperchile.cl/2013/04/10/nuevo-marco-regulatorio-de-la-educacion-superior-el-caballo-de-troya-del-lucro/	Educación	Gonzalo Winter y José Miguel Sanhueza, directores Centro de Estudios FECh	10.04.2013	Opinión	15775
file01489.txt	https://ciperchile.cl/2013/04/10/recomendaciones-de-la-ocde-a-chile-como-avanzar-en-estandar-habitacional-en-la-reconstruccion-post-terremoto/		Jorge Ossandón Rosales y Mathieu Gonzalez-Pauget	10.04.2013	Opinión	21743
file01490.txt	https://ciperchile.cl/2013/04/10/superintendencia-ordena-a-chilquinta-restituir-dineros-mal-cobrados-a-clientes-industriales/	Empresas	Tabatha Guerra	10.04.2013	Investigación	17188
file01491.txt	https://ciperchile.cl/2013/04/11/el-derecho-a-protestar-en-siete-puntos/	Leyes;Política	Jorge Contesse	11.04.2013	Opinión	6707
file01492.txt	https://ciperchile.cl/2013/04/11/investigacion-de-ciper-idl-reporteros-y-icij-sobre-el-saqueo-del-jurel-en-el-pacifico-sur-es-finalista-en-premios-ire-2012-en-estados-unidos/	Periodismo;Pesqueras;Premios	CIPER	11.04.2013	Blog	6931
file01493.txt	https://ciperchile.cl/2013/04/15/%c2%bftiene-coraje-la-nueva-institucionalidad-ambiental/	Medio Ambiente;Minería	Samuel Leiva	15.04.2013	Opinión	5589
file01494.txt	https://ciperchile.cl/2013/04/15/lucro-en-las-universidades-privadas-analisis-historico-y-propuestas/	Educación	Patricio Herman y Patricio Cavada	15.04.2013	Opinión	18546
file01495.txt	https://ciperchile.cl/2013/04/15/madre-de-funcionario-del-mop-desaparecido-en-rio-huemules-en-2012-denuncia-bloqueo-de-la-investigacion/		CIPER	15.04.2013	Opinión del lector	4731
file01496.txt	https://ciperchile.cl/2013/04/15/propuesta-de-miembro-del-equipo-de-reforma-tributaria-de-bachelet-bajar-el-iva-a-6-y-subir-a-25-el-impuesto-a-los-mas-ricos/	Impuestos	Marcela Ramos	15.04.2013	Actualidad	26981
file01497.txt	https://ciperchile.cl/2013/04/15/un-cuento-de-hadas-sin-final-feliz/	Guatemala;Internacional	CIPER	15.04.2013	Blog	38514
file01498.txt	https://ciperchile.cl/2013/04/16/%c2%bfy-donde-fueron-a-parar-los-excedentes-del-boom-del-cobre/		José Gabriel Palma	16.04.2013	Opinión	25792
file01499.txt	https://ciperchile.cl/2013/04/17/las-pruebas-de-por-que-el-consejo-de-defensa-del-estado-se-querello-por-cuestionada-licitacion-de-la-basura-en-maipu/	Basura;Maipú;Municipalidades	Pedro Ramírez	17.04.2013	Actualidad	27254
file01500.txt	https://ciperchile.cl/2013/04/18/fundacion-sol-los-limites-de-nuestra-negociacion-colectiva-y-la-%e2%80%9cformalidad-precarizante%e2%80%9d/	Empresas;Trabajadores;Trabajo	Gonzalo Durán	18.04.2013	Opinión	8589
file01501.txt	https://ciperchile.cl/2013/04/18/por-que-un-ministerio-de-la-ciencia-podria-servir-solo-a-los-burocratas-y-cientificos/	Ciencia	Iván Salinas Barrios y Lucía Castillo Iglesias	18.04.2013	Opinión	18470
file01502.txt	https://ciperchile.cl/2013/04/19/explosiones-en-boston-dos-caras-de-una-misma-moneda-lo-bonito-y-lo-feo-de-estados-unidos/		CIPER	19.04.2013	Opinión del lector	6885
file01503.txt	https://ciperchile.cl/2013/04/22/carta-abierta-de-un-padre-a-la-decana-de-medicina-de-la-universidad-de-chile/		CIPER	22.04.2013	Opinión del lector	4442
file01504.txt	https://ciperchile.cl/2013/04/22/el-ministro-cruz-coke-y-la-%e2%80%9cletra-chica%e2%80%9d-en-democracia/	Política	Pablo Contreras	22.04.2013	Opinión	5675
file01505.txt	https://ciperchile.cl/2013/04/23/cde-decide-querellarse-por-falsificacion-de-documentos-en-fallida-licitacion-del-litio/	Minería	Juan Pablo Figueroa	23.04.2013	Actualidad	9406
file01506.txt	https://ciperchile.cl/2013/04/24/desproteccion-de-afiliados-y-privilegios-de-isapres/	Isapres	CIPER	24.04.2013	Opinión del lector	37608
file01507.txt	https://ciperchile.cl/2013/04/25/el-director-del-ine-habria-manipulado-las-cifras-del-censo-2012/	Censo;INE	Boris Bezama y Mónica González	25.04.2013	Investigación	23617
